title,url,source_date,source,year,query
El Heraldo,http://www.elheraldo.com.ec/index.php?fecha=2017-11-24&seccion=Varios&noticia=n&id_varios=4779,20171124T223000Z,elheraldo.com.ec,2017,"""gay man"" AND (attacked OR assaulted OR beaten OR stabbed OR murdered) AND Australia"
El Heraldo,http://www.elheraldo.com.ec/index.php?fecha=2017-11-24&seccion=Varios&noticia=n&id_varios=4781,20171124T223000Z,elheraldo.com.ec,2017,"""gay man"" AND (attacked OR assaulted OR beaten OR stabbed OR murdered) AND Australia"
El Heraldo,http://www.elheraldo.com.ec/index.php?fecha=2017-11-24&seccion=Varios&noticia=n&id_varios=4780,20171124T223000Z,elheraldo.com.ec,2017,"""gay man"" AND (attacked OR assaulted OR beaten OR stabbed OR murdered) AND Australia"
El Heraldo,http://www.elheraldo.com.ec/index.php?fecha=2017-11-23&seccion=Varios&noticia=n&id_varios=4775,20171123T193000Z,elheraldo.com.ec,2017,"""gay man"" AND (attacked OR assaulted OR beaten OR stabbed OR murdered) AND Australia"
El Heraldo,http://www.elheraldo.com.ec/index.php?fecha=2017-11-23&seccion=Varios&noticia=n&id_varios=4776,20171123T193000Z,elheraldo.com.ec,2017,"""gay man"" AND (attacked OR assaulted OR beaten OR stabbed OR murdered) AND Australia"
El Heraldo,http://www.elheraldo.com.ec/index.php?fecha=2017-11-23&seccion=Varios&noticia=n&id_varios=4778,20171123T193000Z,elheraldo.com.ec,2017,"""gay man"" AND (attacked OR assaulted OR beaten OR stabbed OR murdered) AND Australia"
El Heraldo,http://www.elheraldo.com.ec/index.php?fecha=2017-11-23&seccion=Varios&noticia=n&id_varios=4774,20171123T193000Z,elheraldo.com.ec,2017,"""gay man"" AND (attacked OR assaulted OR beaten OR stabbed OR murdered) AND Australia"
El Heraldo,http://www.elheraldo.com.ec/index.php?fecha=2017-11-23&seccion=Varios&noticia=n&id_varios=4777,20171123T193000Z,elheraldo.com.ec,2017,"""gay man"" AND (attacked OR assaulted OR beaten OR stabbed OR murdered) AND Australia"
Craig Bellamy : « Le foot anglais est prêt  accepter l  homosexualité ,http://www.sofoot.com/craig-bellamy-le-foot-anglais-est-pret-a-accepter-l-homosexualite-450373.html,20171123T143000Z,sofoot.com,2017,"""gay man"" AND (attacked OR assaulted OR beaten OR stabbed OR murdered) AND Australia"
China  gay conversion therapy  attacked by rights group HRW,http://dietpillo.com/2017/11/china-gay-conversion-therapy-attacked-by-rights-group-hrw/,20171116T010000Z,dietpillo.com,2017,"""gay man"" AND (attacked OR assaulted OR beaten OR stabbed OR murdered) AND Australia"
El Heraldo,http://www.elheraldo.com.ec/index.php?fecha=2017-11-15&seccion=Varios&noticia=n&id_varios=4767,20171115T220000Z,elheraldo.com.ec,2017,"""gay man"" AND (attacked OR assaulted OR beaten OR stabbed OR murdered) AND Australia"
El Heraldo,http://www.elheraldo.com.ec/index.php?fecha=2017-11-15&seccion=Varios&noticia=n&id_varios=4768,20171115T220000Z,elheraldo.com.ec,2017,"""gay man"" AND (attacked OR assaulted OR beaten OR stabbed OR murdered) AND Australia"
How LGBT Chinese are forced into  conversion therapy  ,http://www.noticel.com/ahora/lgbtt/how-lgbt-chinese-are-forced-into-conversion-therapy/656560889,20171115T131500Z,noticel.com,2017,"""gay man"" AND (attacked OR assaulted OR beaten OR stabbed OR murdered) AND Australia"
114,http://www.windycitymediagroup.com/lgbt/World-news-Theologian-Gaydar-co-founder-die-crocodile-hunter/61059.html,20171115T130000Z,windycitymediagroup.com,2017,"""gay man"" AND (attacked OR assaulted OR beaten OR stabbed OR murdered) AND Australia"
How LGBT Chinese are forced into  conversion therapy  ,http://www.ktxs.com/news/world/how-lgbt-chinese-are-forced-into-conversion-therapy/656555784,20171115T083000Z,ktxs.com,2017,"""gay man"" AND (attacked OR assaulted OR beaten OR stabbed OR murdered) AND Australia"
How LGBT Chinese are forced into  conversion therapy  ,http://www.nwahomepage.com/news/world-news/how-lgbt-chinese-are-forced-into-conversion-therapy/857619319,20171115T074500Z,nwahomepage.com,2017,"""gay man"" AND (attacked OR assaulted OR beaten OR stabbed OR murdered) AND Australia"
How LGBT Chinese are forced into  conversion therapy  ,http://www.kxly.com/news/world-news/how-lgbt-chinese-are-forced-into-conversion-therapy/656555680,20171115T073000Z,kxly.com,2017,"""gay man"" AND (attacked OR assaulted OR beaten OR stabbed OR murdered) AND Australia"
How LGBT Chinese are forced into  conversion therapy  ,http://www.kesq.com/news/national-world/how-lgbt-chinese-are-forced-into-conversion-therapy/656556719,20171115T073000Z,kesq.com,2017,"""gay man"" AND (attacked OR assaulted OR beaten OR stabbed OR murdered) AND Australia"
How LGBT Chinese are forced into  conversion therapy  ,http://www.ozarksfirst.com/news/world-news/how-lgbt-chinese-are-forced-into-conversion-therapy/857620959,20171115T073000Z,ozarksfirst.com,2017,"""gay man"" AND (attacked OR assaulted OR beaten OR stabbed OR murdered) AND Australia"
How LGBT Chinese are forced into  conversion therapy  ,http://www.mychamplainvalley.com/news/world-news/how-lgbt-chinese-are-forced-into-conversion-therapy/857620733,20171115T071500Z,mychamplainvalley.com,2017,"""gay man"" AND (attacked OR assaulted OR beaten OR stabbed OR murdered) AND Australia"
How LGBT Chinese are forced into  conversion therapy  ,http://www.kyma.com/news/national-world/how-lgbt-chinese-are-forced-into-conversion-therapy/656556415,20171115T071500Z,kyma.com,2017,"""gay man"" AND (attacked OR assaulted OR beaten OR stabbed OR murdered) AND Australia"
How LGBT Chinese are forced into  conversion therapy  ,http://www.channel3000.com/news/world-news/how-lgbt-chinese-are-forced-into-conversion-therapy/656555901,20171115T070000Z,channel3000.com,2017,"""gay man"" AND (attacked OR assaulted OR beaten OR stabbed OR murdered) AND Australia"
How LGBT Chinese are forced into  conversion therapy  ,http://www.news8000.com/news/world-news/how-lgbt-chinese-are-forced-into-conversion-therapy/656555659,20171115T070000Z,news8000.com,2017,"""gay man"" AND (attacked OR assaulted OR beaten OR stabbed OR murdered) AND Australia"
How LGBT Chinese are forced into  conversion therapy  ,http://www.kvia.com/news/us-world/how-lgbt-chinese-are-forced-into-conversion-therapy/656556361,20171115T070000Z,kvia.com,2017,"""gay man"" AND (attacked OR assaulted OR beaten OR stabbed OR murdered) AND Australia"
How LGBT Chinese are forced into  conversion therapy  ,http://www.ktvz.com/news/national-world/how-lgbt-chinese-are-forced-into-conversion-therapy/656556441,20171115T070000Z,ktvz.com,2017,"""gay man"" AND (attacked OR assaulted OR beaten OR stabbed OR murdered) AND Australia"
How LGBT Chinese are forced into  conversion therapy  ,http://www.yaktrinews.com/news/world-news/how-lgbt-chinese-are-forced-into-conversion-therapy/656555939,20171115T070000Z,yaktrinews.com,2017,"""gay man"" AND (attacked OR assaulted OR beaten OR stabbed OR murdered) AND Australia"
How LGBT Chinese are forced into  conversion therapy  ,http://www.centexproud.com/news/world-news/how-lgbt-chinese-are-forced-into-conversion-therapy/857618867,20171115T064500Z,centexproud.com,2017,"""gay man"" AND (attacked OR assaulted OR beaten OR stabbed OR murdered) AND Australia"
Lgbt People In China,https://wn.com/LGBT_People_in_China,20171115T064500Z,wn.com,2017,"""gay man"" AND (attacked OR assaulted OR beaten OR stabbed OR murdered) AND Australia"
How LGBT Chinese are forced into  conversion therapy  ,http://www.wcyb.com/news/world/how-lgbt-chinese-are-forced-into-conversion-therapy/656555727,20171115T063000Z,wcyb.com,2017,"""gay man"" AND (attacked OR assaulted OR beaten OR stabbed OR murdered) AND Australia"
How LGBT Chinese are forced into  conversion therapy  ,http://www.keyt.com/news/national-world/how-lgbt-chinese-are-forced-into-conversion-therapy/656556493,20171115T061500Z,keyt.com,2017,"""gay man"" AND (attacked OR assaulted OR beaten OR stabbed OR murdered) AND Australia"
How LGBT Chinese are forced into  conversion therapy  ,http://www.localnews8.com/news/national-world/how-lgbt-chinese-are-forced-into-conversion-therapy/656556745,20171115T060000Z,localnews8.com,2017,"""gay man"" AND (attacked OR assaulted OR beaten OR stabbed OR murdered) AND Australia"
How LGBT Chinese are forced into  conversion therapy  ,http://www.nbcmontana.com/news/world/how-lgbt-chinese-are-forced-into-conversion-therapy/656555889,20171115T054500Z,nbcmontana.com,2017,"""gay man"" AND (attacked OR assaulted OR beaten OR stabbed OR murdered) AND Australia"
How LGBT Chinese are forced into  conversion therapy  ,http://www.krcrtv.com/news/world/how-lgbt-chinese-are-forced-into-conversion-therapy/656556033,20171115T051500Z,krcrtv.com,2017,"""gay man"" AND (attacked OR assaulted OR beaten OR stabbed OR murdered) AND Australia"
How LGBT Chinese are forced into  conversion therapy  ,http://www.mychamplainvalley.com:80/news/world-news/how-lgbt-chinese-are-forced-into-conversion-therapy/857620733,20171115T051500Z,mychamplainvalley.com,2017,"""gay man"" AND (attacked OR assaulted OR beaten OR stabbed OR murdered) AND Australia"
How LGBT Chinese are forced into  conversion therapy  ,http://www.wcti12.com/news/world/how-lgbt-chinese-are-forced-into-conversion-therapy/656555851,20171115T051500Z,wcti12.com,2017,"""gay man"" AND (attacked OR assaulted OR beaten OR stabbed OR murdered) AND Australia"
Strapped into chairs and electrocuted : How LGBT Chinese are forc,http://www.erienewsnow.com/story/36845676/strapped-into-chairs-and-electrocuted-how-lgbt-chinese-are-forced-into-conversion-therapy,20171115T051500Z,erienewsnow.com,2017,"""gay man"" AND (attacked OR assaulted OR beaten OR stabbed OR murdered) AND Australia"
How LGBT Chinese are forced into  conversion therapy  ,http://www.krdo.com/news/national-international-news/how-lgbt-chinese-are-forced-into-conversion-therapy/656556334,20171115T050000Z,krdo.com,2017,"""gay man"" AND (attacked OR assaulted OR beaten OR stabbed OR murdered) AND Australia"
How LGBT Chinese are forced into  conversion therapy  ,http://www.abc17news.com/news/national-world/how-lgbt-chinese-are-forced-into-conversion-therapy/656556387,20171115T041500Z,abc17news.com,2017,"""gay man"" AND (attacked OR assaulted OR beaten OR stabbed OR murdered) AND Australia"
How LGBT Chinese are forced into  conversion therapy  ,http://www.wfmz.com/news/cnn-world-news/how-lgbt-chinese-are-forced-into-conversion-therapy/656557224,20171115T040000Z,wfmz.com,2017,"""gay man"" AND (attacked OR assaulted OR beaten OR stabbed OR murdered) AND Australia"
How LGBT Chinese are forced into  conversion therapy  ,http://www.tristatehomepage.com/news/world-news/how-lgbt-chinese-are-forced-into-conversion-therapy/857619459,20171115T040000Z,tristatehomepage.com,2017,"""gay man"" AND (attacked OR assaulted OR beaten OR stabbed OR murdered) AND Australia"
Conversion Therapy Against LGBT People in China,https://www.hrw.org/report/2017/11/14/have-you-considered-your-parents-happiness/conversion-therapy-against-lgbt-people,20171115T034500Z,hrw.org,2017,"""gay man"" AND (attacked OR assaulted OR beaten OR stabbed OR murdered) AND Australia"
El Heraldo,http://www.elheraldo.com.ec/index.php?fecha=2017-11-14&seccion=Varios&noticia=n&id_varios=4763,20171114T181500Z,elheraldo.com.ec,2017,"""gay man"" AND (attacked OR assaulted OR beaten OR stabbed OR murdered) AND Australia"
El Heraldo,http://www.elheraldo.com.ec/index.php?fecha=2017-11-14&seccion=Varios&noticia=n&id_varios=4762,20171114T181500Z,elheraldo.com.ec,2017,"""gay man"" AND (attacked OR assaulted OR beaten OR stabbed OR murdered) AND Australia"
El Heraldo,http://www.elheraldo.com.ec/index.php?fecha=2017-11-14&seccion=Varios&noticia=n&id_varios=4764,20171114T181500Z,elheraldo.com.ec,2017,"""gay man"" AND (attacked OR assaulted OR beaten OR stabbed OR murdered) AND Australia"
El Heraldo,http://www.elheraldo.com.ec/index.php?fecha=2017-11-14&seccion=Varios&noticia=n&id_varios=4766,20171114T181500Z,elheraldo.com.ec,2017,"""gay man"" AND (attacked OR assaulted OR beaten OR stabbed OR murdered) AND Australia"
El Heraldo,http://www.elheraldo.com.ec/index.php?fecha=2017-11-14&seccion=Varios&noticia=n&id_varios=4765,20171114T181500Z,elheraldo.com.ec,2017,"""gay man"" AND (attacked OR assaulted OR beaten OR stabbed OR murdered) AND Australia"
Same,http://www.afr.com/news/politics/pm-exerts-authority-as-gaymarriage-fight-begins-20171114-gzkzk5,20171114T154500Z,afr.com,2017,"""gay man"" AND (attacked OR assaulted OR beaten OR stabbed OR murdered) AND Australia"
El Heraldo,http://www.elheraldo.com.ec/index.php?fecha=2017-11-13&seccion=Varios&noticia=n&id_varios=4759,20171113T184500Z,elheraldo.com.ec,2017,"""gay man"" AND (attacked OR assaulted OR beaten OR stabbed OR murdered) AND Australia"
El Heraldo,http://www.elheraldo.com.ec/index.php?fecha=2017-11-13&seccion=Varios&noticia=n&id_varios=4760,20171113T184500Z,elheraldo.com.ec,2017,"""gay man"" AND (attacked OR assaulted OR beaten OR stabbed OR murdered) AND Australia"
El Heraldo,http://www.elheraldo.com.ec/index.php?fecha=2017-11-13&seccion=Varios&noticia=n&id_varios=4761,20171113T184500Z,elheraldo.com.ec,2017,"""gay man"" AND (attacked OR assaulted OR beaten OR stabbed OR murdered) AND Australia"
El Heraldo,http://www.elheraldo.com.ec/index.php?fecha=2017-11-10&seccion=Varios&noticia=n&id_varios=4757,20171111T014500Z,elheraldo.com.ec,2017,"""gay man"" AND (attacked OR assaulted OR beaten OR stabbed OR murdered) AND Australia"
El Heraldo,http://www.elheraldo.com.ec/index.php?fecha=2017-11-10&seccion=Varios&noticia=n&id_varios=4758,20171111T014500Z,elheraldo.com.ec,2017,"""gay man"" AND (attacked OR assaulted OR beaten OR stabbed OR murdered) AND Australia"
El Heraldo,http://www.elheraldo.com.ec/index.php?fecha=2017-11-09&seccion=Varios&noticia=n&id_varios=4754,20171110T014500Z,elheraldo.com.ec,2017,"""gay man"" AND (attacked OR assaulted OR beaten OR stabbed OR murdered) AND Australia"
El Heraldo,http://www.elheraldo.com.ec/index.php?fecha=2017-11-09&seccion=Varios&noticia=n&id_varios=4756,20171110T014500Z,elheraldo.com.ec,2017,"""gay man"" AND (attacked OR assaulted OR beaten OR stabbed OR murdered) AND Australia"
El Heraldo,http://www.elheraldo.com.ec/index.php?fecha=2017-11-09&seccion=Varios&noticia=n&id_varios=4755,20171110T014500Z,elheraldo.com.ec,2017,"""gay man"" AND (attacked OR assaulted OR beaten OR stabbed OR murdered) AND Australia"
El Heraldo,http://www.elheraldo.com.ec/index.php?fecha=2017-11-09&seccion=Varios&noticia=n&id_varios=4753,20171110T014500Z,elheraldo.com.ec,2017,"""gay man"" AND (attacked OR assaulted OR beaten OR stabbed OR murdered) AND Australia"
LGBT Rights Milestones Fast Facts,http://www.kbzk.com/story/36806887/lgbt-rights-milestones-fast-facts,20171109T230000Z,kbzk.com,2017,"""gay man"" AND (attacked OR assaulted OR beaten OR stabbed OR murdered) AND Australia"
LGBT Rights Milestones Fast Facts,http://www.kitv.com/story/36806887/lgbt-rights-milestones-fast-facts,20171109T220000Z,kitv.com,2017,"""gay man"" AND (attacked OR assaulted OR beaten OR stabbed OR murdered) AND Australia"
LGBT Rights Milestones Fast Facts,http://www.krtv.com/story/36806887/lgbt-rights-milestones-fast-facts,20171109T220000Z,krtv.com,2017,"""gay man"" AND (attacked OR assaulted OR beaten OR stabbed OR murdered) AND Australia"
LGBT Rights Milestones Fast Facts,http://www.kxlf.com/story/36806887/lgbt-rights-milestones-fast-facts,20171109T220000Z,kxlf.com,2017,"""gay man"" AND (attacked OR assaulted OR beaten OR stabbed OR murdered) AND Australia"
FOX 40 WICZ TV,http://www.wicz.com/story/36806887/lgbt-rights-milestones-fast-facts,20171109T210000Z,wicz.com,2017,"""gay man"" AND (attacked OR assaulted OR beaten OR stabbed OR murdered) AND Australia"
LGBT Rights Milestones Fast Facts,http://www.ktvq.com/story/36806887/lgbt-rights-milestones-fast-facts,20171109T210000Z,ktvq.com,2017,"""gay man"" AND (attacked OR assaulted OR beaten OR stabbed OR murdered) AND Australia"
LGBT Rights Milestones Fast Facts,http://www.kpax.com/story/36806887/lgbt-rights-milestones-fast-facts,20171109T201500Z,kpax.com,2017,"""gay man"" AND (attacked OR assaulted OR beaten OR stabbed OR murdered) AND Australia"
K & C,http://www.weei.com/media/audio-channel/kc-more-felger-reaction-courageous-heather-unruh-sparks-gerry-and-trenni-fight,20171109T184500Z,weei.com,2017,"""gay man"" AND (attacked OR assaulted OR beaten OR stabbed OR murdered) AND Australia"
Intersex,https://wn.com/Intersex,20171109T013000Z,wn.com,2017,"""gay man"" AND (attacked OR assaulted OR beaten OR stabbed OR murdered) AND Australia"
El Heraldo,http://www.elheraldo.com.ec/index.php?fecha=2017-11-08&seccion=Varios&noticia=n&id_varios=4752,20171108T214500Z,elheraldo.com.ec,2017,"""gay man"" AND (attacked OR assaulted OR beaten OR stabbed OR murdered) AND Australia"
El Heraldo,http://www.elheraldo.com.ec/index.php?fecha=2017-11-08&seccion=Varios&noticia=n&id_varios=4751,20171108T214500Z,elheraldo.com.ec,2017,"""gay man"" AND (attacked OR assaulted OR beaten OR stabbed OR murdered) AND Australia"
El Heraldo,http://www.elheraldo.com.ec/index.php?fecha=2017-11-07&seccion=Varios&noticia=n&id_varios=4748,20171108T023000Z,elheraldo.com.ec,2017,"""gay man"" AND (attacked OR assaulted OR beaten OR stabbed OR murdered) AND Australia"
El Heraldo,http://www.elheraldo.com.ec/index.php?fecha=2017-11-07&seccion=Varios&noticia=n&id_varios=4749,20171108T023000Z,elheraldo.com.ec,2017,"""gay man"" AND (attacked OR assaulted OR beaten OR stabbed OR murdered) AND Australia"
El Heraldo,http://www.elheraldo.com.ec/index.php?fecha=2017-11-07&seccion=Varios&noticia=n&id_varios=4750,20171108T023000Z,elheraldo.com.ec,2017,"""gay man"" AND (attacked OR assaulted OR beaten OR stabbed OR murdered) AND Australia"
El Heraldo,http://www.elheraldo.com.ec/index.php?fecha=2017-11-06&seccion=Varios&noticia=n&id_varios=4742,20171106T231500Z,elheraldo.com.ec,2017,"""gay man"" AND (attacked OR assaulted OR beaten OR stabbed OR murdered) AND Australia"
Best feel - good gay stories of 2018 - PinkNews · PinkNews,https://www.pinknews.co.uk/2018/12/24/best-feel-good-gay-stories-2018/,20181224T084500Z,pinknews.co.uk,2018,"""gay man"" AND (attacked OR assaulted OR beaten OR stabbed OR murdered) AND Australia"
AIDSfree : Rapper Vic Mensa compares HIV rates for gay black men to  epidemic  of gun violence :  This wouldnt fly in Manhattan  ,https://www.independent.co.uk/aidsfree/aidsfree-vic-mensa-rapper-hiv-gay-black-men-aids-chicago-gun-violence-statistics-a8680726.html,20181214T173000Z,independent.co.uk,2018,"""gay man"" AND (attacked OR assaulted OR beaten OR stabbed OR murdered) AND Australia"
Newsletter : New Zealand Politics Daily – December 13 2018 – LiveNews . co . nz,https://livenews.co.nz/2018/12/14/newsletter-new-zealand-politics-daily-december-13-2018/,20181214T053000Z,livenews.co.nz,2018,"""gay man"" AND (attacked OR assaulted OR beaten OR stabbed OR murdered) AND Australia"
Mató a su esposa para irse a vivir con su novio y cobrar seguro millonario,https://www.canalantigua.tv/mato-esposa-irse-a-vivir/,20181207T200000Z,canalantigua.tv,2018,"""gay man"" AND (attacked OR assaulted OR beaten OR stabbed OR murdered) AND Australia"
Hombre mata a su esposa para fugarse con su novio gay,http://diario1.com/mundo/hombre-mata-su-esposa-para-fugarse-con-su-novio-gay/,20181206T221500Z,diario1.com,2018,"""gay man"" AND (attacked OR assaulted OR beaten OR stabbed OR murdered) AND Australia"
Asesina a su esposa para cobrar seguro y robar sus embriones,https://www.24-horas.mx/2018/12/05/asesina-a-su-esposa-para-cobrar-seguro-y-robar-sus-embriones/,20181205T233000Z,24-horas.mx,2018,"""gay man"" AND (attacked OR assaulted OR beaten OR stabbed OR murdered) AND Australia"
Four cops charged for inflicting  fatal harm  on gay activist Zak Kostopoulos · PinkNews,https://www.pinknews.co.uk/2018/12/05/four-cops-charges-death-zak-kostopoulos/,20181205T133000Z,pinknews.co.uk,2018,"""gay man"" AND (attacked OR assaulted OR beaten OR stabbed OR murdered) AND Australia"
Pope Francis,http://southfloridagaynews.com/tag/1410-pope-francis.html,20181205T094500Z,southfloridagaynews.com,2018,"""gay man"" AND (attacked OR assaulted OR beaten OR stabbed OR murdered) AND Australia"
Pharmacist found guilty of killing wife to start new life with boyfriend,https://www.theguardian.com/uk-news/2018/dec/04/pharmacist-found-guilty-of-killing-wife-so-he-could-start-new-life-with-gay-lover,20181204T180000Z,theguardian.com,2018,"""gay man"" AND (attacked OR assaulted OR beaten OR stabbed OR murdered) AND Australia"
Grindr cheat pharmacist  watched strangulation video with wife  ,https://www.bbc.co.uk/news/uk-england-tees-46364399,20181127T194500Z,bbc.co.uk,2018,"""gay man"" AND (attacked OR assaulted OR beaten OR stabbed OR murdered) AND Australia"
Pharmacist  killed wife when she refused to have the baby he wanted to raise with gay lover  ,https://www.dailymail.co.uk/news/article-6434027/Pharmacist-killed-wife-refused-baby-wanted-raise-gay-lover.html,20181127T153000Z,dailymail.co.uk,2018,"""gay man"" AND (attacked OR assaulted OR beaten OR stabbed OR murdered) AND Australia"
"Ayodhya Film : Chairman of the Shia Waqf Board , Syed Waseem Rizvi to Release Trailer , Islamic World News , New Age Islam News Bureau , New Age Islam","http://www.newageislam.com/islamic-world-news/new-age-islam-news-bureau/ayodhya-film--chairman-of-the-shia-waqf-board,-syed-waseem-rizvi-to-release-trailer/d/116920",20181119T144500Z,newageislam.com,2018,"""gay man"" AND (attacked OR assaulted OR beaten OR stabbed OR murdered) AND Australia"
Indonesia Morning News For November 19,https://aecnewstoday.com/2018/indonesia-morning-news-for-november-19/,20181119T010000Z,aecnewstoday.com,2018,"""gay man"" AND (attacked OR assaulted OR beaten OR stabbed OR murdered) AND Australia"
LGBT Rights Milestones Fast Facts,https://kxlf.com/cnn-national/2018/11/10/lgbt-rights-milestones-fast-facts/,20181113T194500Z,kxlf.com,2018,"""gay man"" AND (attacked OR assaulted OR beaten OR stabbed OR murdered) AND Australia"
LGBT Rights Milestones Fast Facts,http://www.erienewsnow.com/story/39458280/lgbt-rights-milestones-fast-facts,20181110T174500Z,erienewsnow.com,2018,"""gay man"" AND (attacked OR assaulted OR beaten OR stabbed OR murdered) AND Australia"
LGBT Rights Milestones Fast Facts,https://krtv.com/cnn-national/2018/11/10/lgbt-rights-milestones-fast-facts/,20181110T173000Z,krtv.com,2018,"""gay man"" AND (attacked OR assaulted OR beaten OR stabbed OR murdered) AND Australia"
The People Issue 2018,https://www.washingtoncitypaper.com/news/article/21030430/the-people-issue-2018,20181108T113000Z,washingtoncitypaper.com,2018,"""gay man"" AND (attacked OR assaulted OR beaten OR stabbed OR murdered) AND Australia"
lgbt history,http://SOUTHFLORIDAGAYNEWS.COM/tag/94-lgbt-history.html,20181102T160000Z,southfloridagaynews.com,2018,"""gay man"" AND (attacked OR assaulted OR beaten OR stabbed OR murdered) AND Australia"
Brazil presidential election : Political violence sweeps across country as electorate prepares for divisive vote,https://www.independent.co.uk/news/world/americas/brazil-presidential-election-violence-jair-bolsonaro-fernando-haddad-workers-party-a8594876.html,20181021T170000Z,independent.co.uk,2018,"""gay man"" AND (attacked OR assaulted OR beaten OR stabbed OR murdered) AND Australia"
Alleged McArthur victim Selim Esen remembered in funeral service,https://www.cbc.ca/news/canada/toronto/selim-esen-funeral-mcarthur-1.4870710,20181020T010000Z,cbc.ca,2018,"""gay man"" AND (attacked OR assaulted OR beaten OR stabbed OR murdered) AND Australia"
Brooklyn Today October 19 : Brooklyn has a bedbug problem,http://www.brooklyneagle.com/articles/2018/10/19/brooklyn-today-october-19-brooklyn-has-bedbug-problem,20181019T144500Z,brooklyneagle.com,2018,"""gay man"" AND (attacked OR assaulted OR beaten OR stabbed OR murdered) AND Australia"
The Recorder - Nation & World Briefs,https://www.recorder.com/Official-Searchers-find-bodies-in-hurricane-stricken-town-20848752,20181013T030000Z,recorder.com,2018,"""gay man"" AND (attacked OR assaulted OR beaten OR stabbed OR murdered) AND Australia"
READER LETTERS : Festive lights but cold comfort for music,https://www.thecourier.co.uk/fp/opinion/readers-letters/743539/readers-letters-festive-lights-but-cold-comfort-for-music/,20181012T104500Z,thecourier.co.uk,2018,"""gay man"" AND (attacked OR assaulted OR beaten OR stabbed OR murdered) AND Australia"
"Westboro Baptist Church picked a fight with Absolut Vodka , and lost · PinkNews",https://www.pinknews.co.uk/2018/10/09/westboro-baptist-church-picked-a-fight-with-absolut-vodka-and-lost/,20181009T184500Z,pinknews.co.uk,2018,"""gay man"" AND (attacked OR assaulted OR beaten OR stabbed OR murdered) AND Australia"
Gay man knocked out for kissing another man in chicken shop,https://metro.co.uk/2018/10/08/gay-man-knocked-out-for-kissing-another-man-in-chicken-shop-8017077/,20181008T124500Z,metro.co.uk,2018,"""gay man"" AND (attacked OR assaulted OR beaten OR stabbed OR murdered) AND Australia"
The 9 homophobes and transphobes who we watched lose this year · PinkNews,http://www.pinknews.co.uk/2017/12/31/the-9-homophobes-and-transphobes-who-we-watched-lose-this-year/,20171231T174500Z,pinknews.co.uk,2017,"""lesbian"" AND (attacked OR assaulted OR beaten) AND Australia"
mbl . is,https://www.mbl.is/frettir/malefni/rettindabaratta_hinsegin_folks/,20171231T120000Z,mbl.is,2017,"""lesbian"" AND (attacked OR assaulted OR beaten) AND Australia"
Retrospectiva LGBT 2017,http://www.indexstiri.ro/retrospectiva-lgbt-2017.html,20171230T170000Z,indexstiri.ro,2017,"""lesbian"" AND (attacked OR assaulted OR beaten) AND Australia"
What the weirdest movie sex scene ever ? ,https://www.themorningbulletin.com.au/news/what-is-the-weirdest-movie-sex-scene-of-all-time/3300568/,20171230T010000Z,themorningbulletin.com.au,2017,"""lesbian"" AND (attacked OR assaulted OR beaten) AND Australia"
Gelen gideni arattı : 2017 LGBTler için de zor bir yıl oldu ... ,http://haber.sol.org.tr/toplum/gelen-gideni-aratti-2017-lgbtler-icin-de-zor-bir-yil-oldu-222854,20171228T114500Z,haber.sol.org.tr,2017,"""lesbian"" AND (attacked OR assaulted OR beaten) AND Australia"
"In Yemen , Food Is Being Used As Weapon of War and Children Starving To Death In A Man","https://wn.com/In_Yemen,_food_is_being_used_as_weapon_of_war_and_children_starving_to_death_in_a_man-made_famine",20171228T083000Z,wn.com,2017,"""lesbian"" AND (attacked OR assaulted OR beaten) AND Australia"
The Year That Marriage Equality Finally Came to Australia,https://www.newyorker.com/news/news-desk/the-year-that-marriage-equality-finally-came-to-australia,20171226T103000Z,newyorker.com,2017,"""lesbian"" AND (attacked OR assaulted OR beaten) AND Australia"
W tym tygodniu : co nas ominęło ?,http://queer.pl/artykul/200645/w-tym-tygodniu-co-nas-ominelo,20171222T204500Z,queer.pl,2017,"""lesbian"" AND (attacked OR assaulted OR beaten) AND Australia"
W tym tygodniu : co nas ominęło ?,http://queer.pl/news/200645/co-nas-ominelo-44-2017,20171222T151500Z,queer.pl,2017,"""lesbian"" AND (attacked OR assaulted OR beaten) AND Australia"
Best photos of 2017 : ,http://www.goldcoastbulletin.com.au/from-las-vegas-horror-igniting-the-gun-laws-conversation-to-the-tweet-that-unleashed-the-silence-breakers/news-story/4cff91435df07c142279a1e314852730?nk=c8bbb8ed879e582327eac3917f7a5d13-1513954126,20171222T150000Z,goldcoastbulletin.com.au,2017,"""lesbian"" AND (attacked OR assaulted OR beaten) AND Australia"
Best photos of 2017 : ,http://www.adelaidenow.com.au/news/from-las-vegas-horror-igniting-the-gun-laws-conversation-to-the-tweet-that-unleashed-the-silence-breakers/news-story/4cff91435df07c142279a1e314852730?nk=c2b91df08d463ccfc707485d433e801c-1513949717,20171222T134500Z,adelaidenow.com.au,2017,"""lesbian"" AND (attacked OR assaulted OR beaten) AND Australia"
